,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3994,0406-BPDVR,0,1,1,0,54,1,1,1,0,1,0,0,1,1,1,1,3,101.5,5373.1,1
3995,0618-XWMSS,1,0,0,1,28,1,0,1,1,0,0,0,0,0,0,1,2,74.9,2068.55,1
3996,1395-WSWXR,1,0,0,0,24,1,0,0,0,0,0,0,0,0,2,0,1,20.75,487.05,0
3997,6023-GSSXW,0,0,1,0,69,1,0,2,0,1,0,0,0,1,2,1,3,61.45,4131.2,0
3998,6752-APNJL,1,0,1,1,42,1,0,2,1,1,0,0,0,0,0,0,1,54.5,2301.15,0
3999,5276-KQWHG,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,69.6,131.65,1
4000,0420-HLGXF,0,1,0,0,39,1,1,1,0,0,1,0,1,1,0,1,0,99.75,4036.0,0
4001,7446-KQISO,1,0,1,1,45,1,1,1,0,1,1,1,1,1,2,1,2,109.75,4900.65,0
4002,9823-EALYC,1,0,1,1,72,1,1,2,1,1,1,1,1,0,2,1,2,80.85,5727.45,0
4003,0582-AVCLN,0,0,0,0,38,1,0,0,0,0,0,0,0,0,2,0,1,20.3,743.05,0
4004,5803-NQJZO,1,0,1,0,72,1,1,2,1,1,1,1,0,0,2,1,2,67.8,4804.65,0
4005,2565-JSLRY,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,24.05,24.05,1
4006,2607-DHDAK,1,0,1,1,72,1,0,0,0,0,0,0,0,0,2,1,3,19.8,1414.65,0
4007,1073-XXCZD,1,0,1,0,55,1,1,0,0,0,0,0,0,0,2,0,2,25.7,1443.65,0
4008,0743-HRVFF,0,0,1,1,51,0,0,2,0,0,1,1,1,1,1,1,0,56.15,2898.95,0
4009,4006-HKYHO,1,0,0,0,63,1,0,2,1,1,1,1,1,1,2,1,2,86.7,5309.5,0
4010,3727-JEZTU,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,20.4,20.4,0
4011,8143-ETQTI,0,0,1,1,23,1,0,0,0,0,0,0,0,0,2,1,1,19.65,451.55,0
4012,6689-KXGBO,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,50.55,50.55,1
4013,9667-TKTVZ,0,0,0,0,2,1,1,2,0,0,0,1,0,0,0,1,1,54.35,117.05,0
4014,3657-COGMW,0,1,0,0,52,1,1,1,1,1,1,0,1,1,0,0,3,108.1,5839.3,0
4015,8570-KLJYJ,0,0,0,0,36,1,1,2,1,0,0,0,0,0,1,0,1,54.45,1893.5,0
4016,7754-IXRMC,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,45.35,45.35,0
4017,9473-CBZOP,0,0,0,0,28,1,1,2,1,0,1,0,0,0,1,0,1,59.0,1654.45,0
4018,2969-WGHQO,0,0,1,1,7,1,0,2,1,1,1,0,1,0,1,0,0,69.45,477.05,0
4019,6615-NGGZJ,1,0,0,0,14,1,1,1,0,1,0,0,1,1,0,1,0,100.55,1415.55,1
4020,4334-HOWRP,1,1,1,0,72,0,0,2,1,1,1,1,1,1,2,1,3,64.95,4546.0,0
4021,4255-DDUOU,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,20.5,20.5,1
4022,5863-OOKCL,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,1,18.85,163.2,0
4023,1686-STUHN,1,0,0,0,42,1,0,0,0,0,0,0,0,0,1,0,2,19.8,849.9,0
4024,1329-VHWNP,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,2,25.05,189.95,0
4025,2984-MIIZL,1,0,0,0,4,1,0,1,0,0,1,0,0,0,0,1,2,74.8,321.9,1
4026,0266-GMEAO,1,0,1,1,72,1,1,1,1,1,1,1,1,1,2,1,3,114.3,8058.55,0
4027,5590-YRFJT,0,0,1,0,20,0,0,2,0,0,0,0,0,0,0,1,0,24.45,482.8,1
4028,5574-NXZIU,1,0,0,0,63,1,0,1,1,1,1,1,1,1,2,0,3,109.2,7049.75,0
4029,0019-GFNTW,0,0,0,0,56,0,0,2,1,1,1,1,0,0,2,0,2,45.05,2560.1,0
4030,4256-ZWTZI,0,0,0,1,5,1,0,2,0,0,0,1,0,0,0,1,1,51.0,286.8,0
4031,8309-PPCED,0,0,1,0,72,1,1,1,0,1,1,1,1,1,2,1,2,110.45,7982.5,0
4032,4098-NAUKP,1,1,1,1,68,1,1,1,0,1,1,0,0,0,0,1,0,84.65,5683.6,0
4033,5196-WPYOW,1,0,1,1,67,1,0,2,1,1,0,1,0,0,1,0,1,60.05,3994.05,0
4034,4608-LCIMN,1,0,1,1,8,1,0,2,0,0,0,0,0,0,0,0,2,44.65,369.15,0
4035,1485-YDHMM,1,0,1,1,52,1,1,1,0,1,0,1,0,1,0,1,2,93.25,4631.7,0
4036,4054-CUMIA,0,0,1,1,18,1,0,0,0,0,0,0,0,0,0,1,1,20.25,401.95,0
4037,0603-TPMIB,0,0,1,1,59,1,1,0,0,0,0,0,0,0,2,0,1,25.45,1534.05,0
4038,2525-GVKQU,0,0,0,0,60,1,0,0,0,0,0,0,0,0,2,0,1,20.6,1093.0,0
4039,8161-QYMTT,1,0,0,0,7,1,1,1,0,0,0,0,1,1,0,1,0,94.1,701.3,0
4040,9581-GVBXT,1,0,1,1,59,0,0,2,1,0,1,0,0,0,1,0,1,34.8,1980.3,0
4041,5862-BRIXZ,1,0,0,0,46,0,0,2,1,0,1,1,1,1,2,1,2,60.75,2893.4,0
4042,5404-GGUKR,1,0,0,0,5,1,0,2,0,1,0,0,0,0,0,1,0,51.35,262.3,0
4043,3308-JSGML,1,1,1,0,59,0,0,2,1,0,1,1,1,1,2,1,3,64.05,3886.85,0
4044,2126-GSEGL,0,0,1,0,70,1,1,2,0,1,1,1,1,1,2,1,2,84.8,5917.55,0
4045,3677-TNKIO,0,0,0,0,14,1,0,1,0,0,0,0,0,0,0,1,3,71.0,914.0,1
4046,0440-QEXBZ,0,0,0,0,44,1,1,2,0,0,0,0,0,0,0,1,1,50.15,2139.1,0
4047,2434-EEVDB,0,0,1,0,64,1,1,1,1,0,1,0,1,0,2,1,3,94.6,5948.7,0
4048,6762-QVYJO,0,0,1,1,58,0,0,2,1,0,1,1,1,1,2,0,1,59.75,3624.35,0
4049,6199-IWKGC,0,1,1,0,46,1,1,1,0,0,0,1,1,1,1,0,0,100.25,4753.85,0
4050,2675-DHUTR,1,1,1,0,58,1,1,1,0,1,0,0,1,1,0,1,0,98.9,5780.7,0
4051,8152-VETUR,0,0,1,0,72,1,1,1,0,1,0,0,1,1,2,1,3,97.7,6869.7,0
4052,9667-EQRXU,0,1,0,0,30,0,0,2,0,0,1,0,1,0,0,1,0,40.3,1172.95,1
4053,7446-YPODE,1,1,0,0,11,1,1,2,1,1,0,0,0,0,0,0,2,60.25,662.95,0
4054,9522-BNTHX,0,1,0,0,34,0,0,2,0,1,1,0,1,1,0,1,0,56.25,1765.95,0
4055,4676-WLUHT,1,0,0,0,54,0,0,2,1,1,0,0,0,1,2,0,2,46.2,2431.95,0
4056,3329-WDIOK,0,0,0,0,3,0,0,2,0,1,0,0,1,1,0,1,0,50.6,155.35,1
4057,7980-MHFLQ,0,0,1,1,72,1,1,0,0,0,0,0,0,0,2,0,1,24.9,1859.2,0
4058,2873-ZLIWT,0,0,1,1,40,1,1,1,0,0,1,1,0,0,0,1,0,84.85,3303.05,1
4059,3415-TAILE,0,0,1,1,2,1,0,2,0,0,0,0,1,1,0,0,1,65.7,134.35,1
4060,0757-WCUUZ,1,0,1,1,54,1,1,2,0,0,1,0,0,1,2,0,3,63.35,3409.1,0
4061,1629-DQQVB,0,0,0,0,14,1,0,2,1,0,0,0,0,0,0,0,2,50.1,709.5,0
4062,1915-IOFGU,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,70.5,70.5,1
4063,3045-XETSH,0,0,0,0,10,1,1,1,0,1,1,0,0,1,0,1,0,94.85,953.45,1
4064,0374-AACSZ,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,50.15,50.15,0
4065,7239-HZZCX,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,19.75,19.75,1
4066,4872-VXRIL,1,0,0,0,56,1,1,2,1,1,0,1,0,0,1,1,2,64.65,3665.55,0
4067,9140-CZQZZ,0,0,1,0,68,1,0,2,1,1,0,1,1,1,2,1,2,79.6,5515.8,0
4068,3423-HHXAO,0,0,1,1,14,1,0,0,0,0,0,0,0,0,1,1,1,19.5,272.0,0
4069,9938-TKDGL,1,0,1,1,68,1,0,1,1,0,0,1,1,1,2,1,0,99.55,6668.0,0
4070,0531-ZZJWQ,1,1,1,0,55,1,1,1,0,0,0,0,0,0,0,1,0,74.0,4052.4,0
4071,6537-QLGEX,0,0,0,0,16,0,0,2,1,0,0,0,1,0,0,1,0,38.9,664.4,0
4072,2688-BHGOG,1,1,0,0,9,1,0,1,0,0,0,0,0,1,0,1,0,79.55,718.55,0
4073,7683-CBDKJ,1,0,1,1,14,1,0,2,1,1,0,0,1,0,0,1,0,65.45,937.6,1
4074,0946-CLJTI,1,1,1,0,58,1,1,1,0,0,1,0,1,1,0,1,0,98.7,5812.6,1
4075,3160-TYXLT,1,0,0,0,53,0,0,2,1,1,0,0,0,1,0,1,2,46.3,2546.85,0
4076,1325-USMEC,1,0,1,0,70,1,1,1,1,1,1,0,1,0,2,1,3,99.35,6944.5,0
4077,0916-QOFDP,0,1,1,1,14,1,1,1,0,0,0,0,1,1,0,1,0,95.8,1346.3,0
4078,0628-CNQRM,1,0,1,1,22,1,0,2,1,0,1,1,1,0,1,1,2,67.5,1544.05,1
4079,5606-AMZBO,0,0,1,0,10,1,1,1,1,0,0,0,0,0,0,1,3,78.15,765.15,0
4080,6199-IPCAO,0,0,1,1,29,1,1,0,0,0,0,0,0,0,2,0,1,26.1,692.55,0
4081,7665-TOALD,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,69.6,69.6,1
4082,0112-QWPNC,1,0,1,0,49,1,1,2,1,0,1,1,1,1,1,0,0,84.35,4059.35,1
4083,0324-BRPCJ,0,1,1,0,68,1,1,1,0,1,0,0,1,1,0,1,0,100.2,6851.65,1
4084,2777-PHDEI,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,78.05,78.05,1
4085,5640-CAXOA,0,0,0,0,30,0,0,2,0,0,0,1,0,1,1,1,3,40.35,1187.05,0
4086,2235-EZAIK,0,0,1,0,72,1,1,2,1,1,1,1,1,0,2,0,3,79.2,5401.9,0
4087,3847-BAERP,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,1,20.9,247.0,0
4088,1196-AMORA,1,0,0,0,7,1,1,1,0,0,0,0,0,0,0,0,0,73.6,520.0,1
4089,4282-YMKNA,0,0,0,0,9,1,1,1,0,0,0,0,0,0,0,1,0,74.75,706.6,1
4090,1453-RZFON,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,1,49.9,49.9,0
4091,8263-OKETD,0,0,0,0,20,1,1,2,0,1,0,1,0,1,0,1,3,68.9,1370.35,0
4092,0670-KDOMA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,20.25,20.25,0
4093,2476-YGEFM,0,0,0,0,29,1,1,1,0,0,0,0,0,0,0,1,3,76.0,2215.25,0
4094,8687-BAFGU,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,74.0,74.0,0
4095,0641-EVBOJ,1,0,0,0,3,1,0,1,1,0,0,1,0,0,0,1,1,82.3,214.4,0
4096,0829-XXPLX,0,0,0,0,20,1,0,1,1,0,1,0,1,0,0,1,2,89.4,1871.15,0
4097,9974-JFBHQ,1,0,0,1,64,1,0,1,0,1,0,1,1,1,0,1,3,99.15,6171.2,0
4098,5356-RHIPP,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,20.2,20.2,1
4099,6624-JDRDS,0,0,0,0,6,0,0,2,1,0,0,0,0,0,0,0,2,29.45,161.45,0
4100,0608-JDVEC,1,0,1,0,50,1,0,0,0,0,0,0,0,0,2,0,0,19.8,1013.2,0
4101,9780-FKVVF,1,0,0,0,6,1,0,2,1,0,0,0,0,1,0,1,2,59.15,336.7,0
4102,1919-RTPQD,1,0,1,1,7,1,0,2,0,0,0,0,0,0,0,0,0,44.75,333.65,0
4103,5214-NLTIT,1,0,1,1,72,1,1,1,0,0,1,0,0,1,2,1,3,90.8,6511.8,0
4104,3345-PBBFH,1,0,1,0,8,1,0,2,0,1,0,0,0,0,0,1,2,49.55,393.45,0
4105,5055-BRMNE,0,0,1,1,67,1,1,1,1,0,0,1,1,1,2,0,3,106.7,7009.5,0
4106,9189-JWSHV,0,1,1,0,24,1,1,1,0,0,0,0,1,1,0,1,0,93.55,2264.05,1
4107,2190-PHBHR,0,0,1,0,72,1,1,1,1,1,0,0,0,1,2,1,3,94.45,6921.7,0
4108,2650-GYRYL,1,0,1,1,33,1,0,0,0,0,0,0,0,0,1,1,2,19.45,600.25,0
4109,0746-JTRFU,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,25.05,56.35,1
4110,5208-FVQKB,1,0,1,0,70,1,0,2,1,1,0,1,0,1,2,0,1,67.95,4664.15,0
4111,7184-LRUUR,0,0,0,0,22,1,0,2,0,1,1,0,1,0,1,0,2,65.25,1441.8,0
4112,6627-CFOSN,0,0,0,0,59,1,1,1,1,1,1,0,0,1,0,1,2,99.45,5623.7,0
4113,3982-JGSFD,1,0,0,0,36,1,0,0,0,0,0,0,0,0,1,1,3,20.35,695.85,0
4114,1574-DYCWE,0,0,1,1,51,1,0,0,0,0,0,0,0,0,2,0,1,19.95,1028.75,0
4115,7247-XOZPB,1,0,1,0,53,1,1,2,1,0,1,1,1,0,1,0,2,77.4,4155.95,0
4116,2466-FCCPT,0,0,1,1,20,1,0,0,0,0,0,0,0,0,1,0,2,19.7,395.6,0
4117,6211-WWLTF,1,0,1,0,63,1,0,1,1,0,1,0,1,1,2,0,3,99.7,6330.4,0
4118,4826-TZEVA,0,0,0,0,40,1,0,1,0,1,0,0,0,0,0,0,3,74.8,2971.7,0
4119,6016-NXBNJ,1,0,0,0,35,1,0,0,0,0,0,0,0,0,1,1,1,19.15,638.0,0
4120,9138-EFSMO,1,0,1,1,26,1,0,1,0,0,0,0,0,1,1,0,2,78.95,2034.25,0
4121,0576-WNXXC,1,1,1,0,27,1,1,1,0,1,1,0,0,1,0,1,0,95.55,2510.2,1
4122,4632-XJMEX,1,0,0,1,53,1,0,2,1,1,0,1,0,0,1,0,3,62.85,3419.5,0
4123,8910-LEDAG,1,1,1,0,34,1,0,1,0,0,0,0,0,0,0,0,3,71.55,2427.35,0
4124,3452-GWUIN,0,1,1,0,19,1,1,1,0,0,0,0,1,1,0,1,0,94.95,1760.25,0
4125,2716-GFZOR,1,0,1,0,43,1,0,1,1,1,1,0,0,0,0,1,3,86.1,3551.65,0
4126,3724-UCSHY,1,0,1,1,6,1,0,0,0,0,0,0,0,0,0,0,1,19.55,122.9,0
4127,8626-XHBIE,1,0,0,1,56,1,1,0,0,0,0,0,0,0,2,1,1,24.8,1424.2,0
4128,4628-CTTLA,1,0,0,0,57,0,0,2,0,1,0,0,1,0,0,1,0,39.3,2111.45,1
4129,3192-LNKRK,1,0,1,1,34,1,0,1,0,0,1,0,1,0,0,1,1,84.05,2909.95,0
4130,4439-YRNVD,0,0,0,0,10,0,0,2,0,1,0,1,0,0,0,0,0,36.25,374.0,0
4131,2876-VBBBL,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,20.25,20.25,1
4132,6834-NXDCA,0,0,0,0,13,0,0,2,0,0,0,0,0,0,0,1,0,23.9,300.8,1
4133,2208-UGTGR,1,0,0,0,56,1,1,1,0,1,0,0,1,1,0,0,0,98.6,5581.05,0
4134,3005-TYFRD,0,0,1,0,55,1,1,1,0,1,1,0,1,1,0,1,3,103.65,5676.65,0
4135,8670-MEFCP,0,0,1,1,36,1,1,2,1,1,1,1,1,1,2,1,3,92.9,3379.25,0
4136,3079-BCHLN,1,0,1,0,47,1,0,0,0,0,0,0,0,0,1,0,2,19.9,942.95,0
4137,7777-UNYHB,0,0,1,1,12,1,0,0,0,0,0,0,0,0,0,1,3,20.1,232.4,0
4138,5597-GLBUC,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,85.45,85.45,1
4139,7278-CKDNC,1,1,0,0,24,1,1,1,0,1,0,0,0,0,0,1,0,80.5,2088.45,0
4140,2748-MYRVK,0,0,0,0,63,1,1,1,0,1,0,0,1,1,1,0,2,99.9,6137.0,1
4141,8450-UYIBU,0,1,0,0,35,0,0,2,0,0,1,0,1,0,0,1,0,39.85,1434.6,0
4142,2969-VAPYH,0,0,0,0,67,1,0,2,1,1,0,1,0,0,1,0,3,60.5,3870.0,0
4143,4822-YCXMX,1,0,0,0,25,1,1,1,0,0,0,0,0,1,0,1,0,84.8,2043.45,1
4144,7181-OQCUT,1,0,0,0,21,1,1,1,1,0,1,0,1,1,0,0,1,103.85,2215.0,0
4145,8474-UMLNT,0,0,0,0,13,1,0,2,1,1,0,1,0,1,0,0,2,67.8,842.25,0
4146,9821-POOTN,1,0,1,0,35,1,1,1,0,0,0,0,0,0,0,1,0,75.2,2576.2,1
4147,3836-FZSDJ,1,1,1,0,71,1,1,0,0,0,0,0,0,0,2,0,2,24.85,1901.0,0
4148,9142-XMYJH,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,0,3,19.35,601.6,0
4149,6559-ILWKJ,1,0,1,0,71,0,0,2,0,1,0,0,1,1,2,0,0,49.35,3515.25,1
4150,0187-QSXOE,1,1,1,0,7,1,0,1,0,0,0,0,1,1,0,1,0,89.0,605.45,0
4151,7733-UDMTP,0,1,0,0,57,0,0,2,0,1,1,0,1,1,0,1,0,55.0,3094.05,0
4152,2649-HWLYB,1,0,1,0,65,1,1,2,1,0,1,1,0,1,2,0,2,76.15,4929.55,0
4153,5214-CHIWJ,1,0,0,0,27,1,0,0,0,0,0,0,0,0,1,0,1,20.3,595.05,0
4154,4229-CZMLL,1,0,0,0,6,1,1,1,0,0,0,0,0,0,0,1,0,74.9,469.8,1
4155,6904-JLBGY,0,1,0,0,72,1,1,1,1,1,1,1,1,1,2,1,3,117.35,8436.25,0
4156,2465-BLLEU,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,19.75,19.75,0
4157,1685-VAYJF,1,0,0,0,11,1,0,2,0,0,0,0,0,0,0,0,3,45.2,492.0,0
4158,8874-EJNSR,1,0,1,1,39,1,1,0,0,0,0,0,0,0,2,0,1,25.2,987.95,0
4159,6917-YACBP,0,1,0,0,59,1,1,1,1,1,1,0,0,0,0,1,0,89.75,5496.9,0
4160,5049-MUBWG,1,0,0,0,26,1,0,2,1,0,0,1,1,1,1,0,2,75.0,1908.35,0
4161,4223-WOZCM,1,1,0,0,2,1,0,2,0,0,1,0,0,0,0,0,1,49.95,107.1,0
4162,0769-MURVM,0,0,1,1,72,0,0,2,1,1,1,1,1,1,2,0,2,65.7,4575.35,0
4163,9253-VIFJQ,1,0,1,0,65,1,1,2,1,1,1,0,0,0,1,0,3,67.05,4309.55,0
4164,7030-FZTFM,1,0,1,1,72,1,1,1,0,1,1,1,1,1,2,0,3,110.9,7922.75,0
4165,9741-YLNTD,1,0,0,0,6,1,1,1,0,0,0,1,0,1,0,1,2,87.95,522.35,0
4166,5917-RYRMG,1,1,0,0,32,1,0,0,0,0,0,0,0,0,1,0,3,19.8,587.7,0
4167,5120-ZBLAI,0,0,1,0,50,1,1,2,0,0,1,0,1,1,1,0,2,75.7,3876.2,0
4168,1194-BHJYC,1,0,1,0,61,0,0,2,1,0,1,1,1,1,2,1,1,62.15,3778.85,0
4169,3663-MITLP,0,0,0,0,15,1,0,1,0,1,1,0,1,1,0,1,0,101.25,1457.25,1
4170,0906-QVPMS,1,0,1,0,72,1,1,1,1,1,1,1,1,1,2,0,2,115.15,8349.45,0
4171,9025-ZRPVR,1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,1,18.95,185.6,1
4172,1905-OEILC,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,19.5,19.5,0
4173,7858-GTZSP,0,0,0,0,12,1,1,1,0,0,0,0,0,1,0,1,0,86.55,1066.9,0
4174,3285-UCQVC,0,0,0,0,37,0,0,2,0,0,0,1,0,0,0,0,3,28.6,973.55,1
4175,6248-BSHKG,1,0,1,1,61,1,0,0,0,0,0,0,0,0,1,0,1,20.4,1226.45,0
4176,4685-TFLLS,1,0,1,1,18,1,0,0,0,0,0,0,0,0,1,0,2,19.8,342.3,0
4177,3470-BTGQO,1,0,0,1,21,1,0,2,0,0,0,0,0,0,0,0,1,45.65,985.05,0
4178,1209-VFFOC,1,0,1,1,68,0,0,2,1,1,1,1,0,1,2,1,1,56.4,3948.45,0
4179,8224-DWCKX,1,1,0,0,12,1,1,1,0,0,0,0,0,0,0,1,3,73.3,828.05,0
4180,5482-PLVPE,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,24.35,41.85,1
4181,4553-DVPZG,0,0,1,0,62,1,1,1,0,0,1,0,1,1,0,1,0,101.35,6164.7,0
4182,4902-OHLSK,0,1,0,0,29,1,1,1,0,0,0,1,1,1,0,0,0,98.65,2862.75,1
4183,6917-IAYHD,1,0,0,1,1,0,0,2,0,1,0,1,0,0,0,0,1,33.6,33.6,0
4184,0495-ZBNGW,1,1,1,0,5,1,1,1,0,0,1,0,0,0,0,1,2,79.9,343.95,1
4185,8620-RJPZN,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20.7,20.7,0
4186,7572-KPVKK,1,0,0,1,62,1,1,1,0,0,1,1,1,1,2,1,0,104.05,6590.5,0
4187,2642-MAWLJ,0,0,1,1,36,1,0,0,0,0,0,0,0,0,2,0,2,20.25,717.95,0
4188,2357-COQEK,0,1,0,0,28,1,1,1,0,0,1,1,1,1,0,1,0,103.3,2890.65,1
4189,7103-ZGVNT,0,0,1,1,69,1,1,2,1,1,0,1,1,0,1,0,3,73.7,4885.85,0
4190,3737-GCSPV,0,0,1,0,11,1,1,1,1,0,0,1,1,0,0,1,3,96.2,1222.05,1
4191,2027-WKXMW,0,0,1,0,63,1,1,1,0,1,1,1,1,1,0,1,0,108.75,6871.7,0
4192,7137-NAXML,1,0,0,0,23,1,0,0,0,0,0,0,0,0,1,0,2,20.15,405.6,0
4193,2428-ZMCTB,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,3,19.75,208.25,0
4194,2961-VNFKL,0,0,1,0,71,1,1,0,0,0,0,0,0,0,2,1,3,25.95,1801.9,0
4195,1768-HNVGJ,0,1,0,0,45,1,1,2,1,0,0,1,0,1,0,1,0,70.05,3062.45,0
4196,6963-KQYQB,0,0,1,1,70,1,1,0,0,0,0,0,0,0,2,0,1,24.05,1764.75,0
4197,5934-RMPOV,0,0,0,1,22,1,1,1,0,0,0,0,0,1,0,1,0,84.75,1816.75,0
4198,1207-BLKSA,0,0,1,1,52,1,1,0,0,0,0,0,0,0,2,0,1,23.05,1255.1,0
4199,4088-YLDSU,1,0,1,0,55,1,1,1,0,0,1,1,1,1,1,1,0,104.15,5743.05,1
4200,8316-BBQAY,0,0,0,0,65,0,0,2,1,0,1,1,1,1,2,0,3,59.95,3921.1,0
4201,1166-PQLGG,0,0,1,1,72,1,0,0,0,0,0,0,0,0,2,0,2,19.55,1463.45,0
4202,3146-JTQHR,1,0,1,0,10,1,0,0,0,0,0,0,0,0,1,0,2,19.6,189.45,0
4203,4291-YZODP,0,0,0,1,7,1,0,0,0,0,0,0,0,0,1,0,1,20.05,96.8,0
4204,4395-PZMSN,1,1,0,0,5,1,0,1,0,1,0,0,0,1,0,1,0,85.55,408.5,0
4205,6427-FEFIG,0,0,1,1,24,1,1,2,1,0,1,0,1,1,2,0,3,78.6,1846.65,0
4206,0017-IUDMW,0,0,1,1,72,1,1,1,1,1,1,1,1,1,2,1,3,116.8,8456.75,0
4207,8706-HRADD,1,0,0,0,21,0,0,2,1,0,0,1,1,0,0,1,1,43.55,1011.5,0
4208,9955-QOPOY,1,0,1,0,69,0,0,2,0,1,1,1,1,1,1,1,3,60.8,4263.4,0
4209,4385-ZKVNW,1,0,1,1,44,1,0,2,0,1,0,1,0,0,0,1,2,54.9,2549.1,0
4210,5446-DKWYW,0,1,1,1,61,1,1,2,0,0,1,0,1,0,1,1,0,65.2,3965.05,0
4211,2034-CGRHZ,1,1,0,0,24,1,1,1,0,1,1,0,1,1,0,1,3,102.95,2496.7,1
4212,5797-APWZC,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,90.6,90.6,1
4213,3683-QKIUE,0,0,0,0,6,1,0,2,0,0,0,1,0,0,0,1,2,50.8,288.05,1
4214,4228-ZGYUW,1,0,0,0,4,1,1,1,0,1,0,0,0,1,0,1,0,90.05,368.1,1
4215,9031-ZVQPT,1,0,1,0,72,1,1,1,0,1,1,1,1,1,2,1,0,108.2,7840.6,0
4216,2990-IAJSV,1,0,0,0,72,1,1,2,1,1,1,1,1,1,2,0,2,92.0,6632.75,0
4217,8107-KNCIM,1,1,1,0,14,1,1,1,0,0,0,0,0,0,0,1,0,75.1,1013.35,0
4218,9027-YFHQJ,1,0,0,0,7,1,1,0,0,0,0,0,0,0,0,1,2,25.05,152.95,0
4219,5176-LDKUH,0,0,0,0,48,1,0,1,0,1,0,0,0,0,1,0,0,75.15,3772.65,0
4220,4644-OBGFZ,1,0,1,1,55,1,0,0,0,0,0,0,0,0,1,0,1,19.5,1026.35,0
4221,7926-IJOOU,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,19.3,19.3,0
4222,6480-YAGIY,1,0,0,0,45,1,0,1,1,1,1,1,1,1,1,0,3,112.2,5031.85,0
4223,4029-HPFVY,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,1,70.3,220.4,0
4224,7602-DBTOU,0,0,1,0,71,1,0,0,0,0,0,0,0,0,2,0,1,19.6,1416.5,0
4225,5345-BMKWB,1,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,1,20.25,158.35,0
4226,3519-ZKXGG,0,0,1,0,3,1,1,1,0,0,0,0,0,0,0,1,0,75.85,256.6,1
4227,5457-COLHT,1,0,1,1,69,1,0,2,1,1,0,1,1,1,2,0,2,80.65,5542.55,0
4228,6416-TVAIH,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,68.5,68.5,1
4229,5451-YHYPW,0,1,1,0,72,1,1,1,1,1,1,1,1,1,2,1,3,115.75,8443.7,0
4230,5108-ADXWO,1,0,0,0,11,1,0,1,1,0,0,0,0,0,0,1,0,73.5,791.75,1
4231,7998-WNZEM,1,0,0,0,71,1,1,2,1,1,1,1,0,1,2,0,2,80.6,5708.2,0
4232,3066-RRJIO,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,69.95,69.95,1
4233,4664-NJCMS,0,0,1,0,33,0,0,2,1,0,1,1,1,1,2,0,2,59.55,2016.3,0
4234,0307-BCOPK,0,0,0,0,16,1,0,0,0,0,0,0,0,0,1,0,1,19.05,326.65,0
4235,7629-WFGLW,0,1,1,0,56,1,1,1,1,1,1,1,0,0,1,0,0,95.65,5471.75,0
4236,2542-HYGIQ,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,19.95,19.95,0
4237,6715-OFDBP,1,0,0,0,5,1,0,2,0,0,1,0,1,1,0,1,0,70.05,346.4,1
