default,student,balance,income
No,No,887.1583614131451,51519.1264793758
Yes,No,1844.8838388458278,35508.675422179556
No,No,792.9815259372164,37549.949999824195
No,Yes,942.1401049213547,23835.385471810943
No,No,938.7858968131778,14524.35762399362
No,No,18.904202687712996,35590.23258489949
No,Yes,599.4709831514479,18575.408416793143
No,Yes,679.8095469646613,19263.123322577696
No,No,601.2632925848304,24400.096252234234
No,No,132.08103925695536,51694.73955953207
No,No,743.0329688600534,25186.425904766496
No,No,728.1868975427658,52515.06754861597
No,No,467.24756371473984,33644.25784231459
No,Yes,1104.9333484392832,17377.498146542326
No,Yes,310.19818176054787,14672.925697129627
No,No,1575.7127047080903,45957.24471769862
No,Yes,1370.2489374127263,13358.274202330027
No,No,1593.4328027251572,73554.23349519724
No,No,463.00221774335313,42297.45779776295
No,Yes,786.1060238727248,20954.451570762354
No,Yes,731.5118010770566,26505.344524846478
No,Yes,468.2732193125038,27054.89381546268
No,No,219.14570950939685,37993.04367851426
No,Yes,846.9590699934463,20659.85326593993
No,No,702.1592628429204,57468.404441207545
No,Yes,1381.644434338986,11059.568066088521
No,No,1455.5058367584802,33455.04969445814
No,No,1357.9097176482896,43377.11218057588
No,No,1032.6270791317747,23349.8301266316
No,No,798.8596366766803,48336.12930832607
No,Yes,117.90308176916085,14649.858055361807
No,No,234.74360395766791,27499.95362198377
No,No,890.2668721758027,36631.498422027005
No,Yes,518.4788392540049,18635.509707267323
No,No,1124.495959764314,31739.56374640504
No,No,1468.7880553516052,38521.87019999546
No,No,938.1061788305867,13405.21094196029
No,No,722.0291624697187,26984.25628743753
No,No,610.6417080457538,42899.84812695828
No,No,407.7713006914022,18555.32354055474
No,No,1057.2288172334804,58133.52783574819
No,No,1262.4045159383925,57158.75502023525
No,Yes,1082.6745448420475,22417.556147532672
Yes,No,1969.9429239342915,29415.75329207105
No,No,760.099642771661,45921.34313135972
No,No,929.3962543086708,23133.65981122045
No,No,1177.2495984995035,35419.61030976215
No,No,309.2706808180399,42226.651313330025
No,No,981.9439338320874,38483.53188635058
No,No,200.16280396569493,24280.13015744739
No,No,1630.4830098598784,54323.42288686281
No,No,947.2354163043168,28310.49377884445
No,No,537.3963541929185,40828.14011624502
No,Yes,1292.5687839339337,14859.240084931735
No,No,356.8276453935086,39444.825348820086
No,No,500.1551170072177,34437.70689351731
No,No,1345.7069800588652,40802.886515465274
No,Yes,1091.1397559958532,19990.83532959587
No,No,1025.5276247669422,22741.391303646273
No,No,403.2400248575811,42993.43641421122
No,No,699.3426726904611,36957.6805692933
No,No,1445.8051637371334,15666.057430155448
No,Yes,963.8992577881957,16561.25563546896
No,No,542.7656016443821,52625.41571043057
No,No,766.9290948693562,25376.10376238387
No,No,808.4291275945114,29212.90472897161
No,No,736.5367299188913,46416.18291970874
No,No,1076.1398231757819,31845.95152805316
No,Yes,731.3148594656984,11510.151473381658
No,No,236.0037059399582,38202.513839240586
No,No,1382.454952496101,40394.30860019643
No,Yes,915.5715468521983,22586.33827765127
No,No,176.59694580855796,48957.75638248487
No,Yes,639.9996263023895,19900.00640389982
No,Yes,950.6780085852361,20435.81780986111
No,No,1320.7111152073885,29105.442441838517
No,Yes,1203.0293989664597,15952.452023973216
No,No,1335.9352538881435,19482.20628178269
Yes,Yes,1647.282247695392,16154.462280372847
No,Yes,1434.3864644851108,15761.699615833542
No,No,307.4762384606868,36120.96858979794
No,Yes,1277.8948999107636,20649.929986845207
No,No,998.3930699379232,46051.92285969177
No,No,561.3432589883223,44403.994287137844
No,Yes,1577.0835805924335,15230.820600483623
No,Yes,412.0714443092611,12588.971133109782
Yes,Yes,1758.4065708037479,14272.273775585749
No,Yes,251.4681937833584,19373.888017932237
No,No,1353.1317345144348,40164.048588554295
No,No,10.194456692994663,32641.932563843104
No,No,933.5547342190529,33633.148688929214
No,Yes,1692.7525380470827,23743.84195109972
No,No,663.2504791541191,36276.86395252246
No,No,51.530401416265704,36851.9128724154
No,No,797.7426470533046,53398.92858719109
No,No,0,50243.93117046451
No,No,1217.0727619129484,62764.09766354327
No,No,0,44980.29303903746
No,No,741.844666024469,45808.5402807401
No,No,455.1844904790988,43513.35062714924
No,Yes,1788.1408216179616,26228.710442305637
No,No,1253.7734120063083,28153.014056745906
No,No,918.0933737189898,44112.81016524908
No,No,0,30241.94857668694
No,Yes,699.1734012996046,17572.83106446872
No,No,171.99637698876268,33505.493430458555
No,No,1326.3488542997572,46587.080288525714
No,No,1275.495303054345,40026.28595381261
Yes,Yes,2247.421889327051,17926.72301412928
No,No,993.7721191026895,52645.66309480184
No,No,997.3795040927057,34824.848061926976
No,Yes,652.3726691357808,12139.057119889669
No,No,1124.8861886522745,41989.03419694887
No,No,1608.8184474847772,36721.10348313415
No,Yes,776.6064729772107,4755.252190335585
No,No,845.0207249135144,33895.23784987131
No,No,570.0546986684757,42157.807712089234
No,No,186.43813438055895,13325.121333537558
No,No,0,48672.95601360991
No,No,1429.488715957338,31995.487998851553
No,No,295.0566741215211,39479.75168392016
No,No,896.5812766193347,54840.057865301875
No,Yes,1562.532323795061,13754.33407028284
No,No,889.3087417151819,33036.24478961865
No,Yes,1805.682954528967,20727.64022349226
No,No,1334.1059277835038,43704.43085977788
No,No,527.9402236662823,56820.82074449537
No,No,1282.0769462282647,52753.076568244505
No,No,932.8287296481731,48165.18023679366
No,Yes,1850.8882472221906,21575.763325938646
No,No,455.1907841981149,36488.15784998073
No,No,748.2866447822086,45626.99454655686
No,No,874.4787422689146,33485.52051193182
No,Yes,538.706536221086,16350.36018241571
No,No,841.8517271832604,48615.01457154621
No,No,1814.1681948665803,28322.839189575356
No,Yes,365.7044087356418,15953.975608428285
No,No,401.18075747887303,39686.675948496755
No,No,2096.136391372336,49992.52981417081
No,No,1429.878559171359,33452.58756029654
No,Yes,1737.3477149822318,19202.710191128757
No,No,1043.390338398453,45309.948966925294
No,Yes,1155.4565481142172,22194.477875848097
No,Yes,931.6491130363321,19179.44678789777
No,No,146.7554608505443,49925.069385834315
No,No,1406.9476517096004,27667.836030873408
No,Yes,705.8968255989432,18447.8760934385
No,No,641.8039407403809,32628.641261961435
No,No,379.6035634842321,42862.488888186104
No,No,706.2267919331797,33920.45696632113
No,No,577.1319969195274,43616.096232288175
No,No,90.99981606327003,52387.59199163495
No,No,549.3990417562504,48424.40438212375
Yes,Yes,1102.4349820989632,17391.779646823044
No,Yes,1228.3387959345187,18129.694062400864
No,Yes,974.0143848705279,20108.103584149714
No,No,263.6560617637574,50782.83220297615
No,No,847.0691473694209,35581.29011566589
No,No,835.1918091135537,39977.13147040966
No,No,757.9077111979464,37088.839573286816
No,Yes,1013.6657657201779,13821.090081958886
No,Yes,643.5770009176719,28765.91052522303
No,Yes,757.272763497851,18876.08915731882
No,No,1248.2789429176387,41100.62617420146
No,No,699.2858501861666,41475.98209526339
No,No,866.4026311630856,18586.727165301843
No,No,697.6663825645359,35402.26795678152
No,No,899.0968928243993,39630.63879001369
No,No,674.204629620179,46481.95267986992
No,No,902.9239585605397,33778.40323134432
No,No,1591.7558058868694,46259.6599752908
No,No,484.2173586397112,30178.575239995094
No,No,751.6872865551599,51327.31727391061
No,No,604.1949471163337,38292.76909774528
No,No,640.6334698922133,46075.41505796826
No,Yes,782.4451651340739,23447.21338135255
No,No,1026.9551967351604,40307.011021794504
No,Yes,862.902253834498,16157.866529840747
No,Yes,780.5121258249432,14813.341582272333
No,No,878.0093851672486,15262.935114901487
No,No,481.8620282698726,32928.23900427373
No,Yes,1579.9900322301523,13274.731502390287
No,No,1.6740259027134243,23001.66707602014
No,No,514.8490253011814,37656.847872425235
No,No,2087.678740850487,44997.36435008159
No,Yes,973.5147102118617,20770.484033154447
No,No,528.8724968953111,45235.497193542185
No,No,1131.4124336246202,37663.22686932353
No,No,955.343370548383,40368.59788553123
No,No,759.0322604536775,45774.38354052756
No,No,1023.8524137152585,31492.99836529792
No,No,1096.0777557835208,30374.83472061737
No,No,829.3296907099102,48734.16616904286
No,No,792.3568717045341,39911.42722796015
No,No,882.2645344527825,18379.51486074385
No,Yes,733.8470899363207,16400.128344527904
No,No,553.5194362084327,45385.31132686225
No,Yes,822.9595949202153,8918.702539046633
No,No,493.95999044986047,34621.75764207458
No,No,88.25405670518217,43927.315885610966
No,No,0,45077.57457807925
No,No,611.8257348856163,21716.534359683734
No,Yes,1096.6921358302761,20856.587639818714
No,No,191.6110705503081,35119.581383589786
No,No,447.9581611827478,54044.82310616537
No,No,1149.6891878858341,39974.56301848728
No,Yes,463.30000472358256,16416.61272931464
No,No,1347.6355951433234,58953.09266846506
No,Yes,0,16979.893072814506
No,No,643.0108473932264,27735.15823607458
No,Yes,365.2229558350456,15375.15172194324
No,No,289.68156944289484,45991.04432107629
No,No,578.2906565721172,48044.38449044876
No,No,1186.9327290593503,51742.57643673572
No,No,426.0072837548627,50874.56517950022
No,No,1115.7387769394718,48125.64675520875
No,Yes,932.6958141909113,18743.313740749298
No,Yes,1048.4875962578221,22935.595450934794
No,No,768.3729470153157,44405.30874529998
No,No,785.4947084356862,50683.154183506704
No,Yes,865.2058660686325,22081.581639253098
Yes,No,1801.8011834680583,24152.26483422597
No,No,950.3412747815843,64396.16534471481
No,No,787.0429349128368,46266.94145123355
No,No,982.8399887709851,32419.66504765595
No,No,1175.3895771870548,35339.55667187198
No,Yes,887.2848721809809,13132.90134724099
No,No,801.9944369470961,46439.00355342731
No,No,1096.246733220373,42685.10729029994
No,No,628.8553315663812,40490.42605322007
No,Yes,567.7225809135325,14892.32444514687
No,Yes,843.0087866302832,22037.470411782677
No,Yes,1217.3098751668658,10520.043074681213
No,No,0,10593.921246084676
No,No,1186.777951181281,38581.92785585392
No,No,439.0438931076841,40148.10805431701
No,Yes,778.9993533134743,10489.573526838361
No,Yes,742.5493234689773,24505.019346059224
No,Yes,763.3376238261749,15849.863960008624
No,No,408.1160299936207,39388.31756118266
No,No,1071.2583543644516,36869.052575951835
No,No,1373.5756012977463,22182.416587416632
No,No,52.91808917837352,30506.358853651975
No,Yes,1140.454362929592,18991.886035461004
No,No,1162.2992273247537,47513.12477120698
No,Yes,1528.4943700732088,22664.349351721077
No,No,991.9611672125477,49910.0968835837
No,No,592.4323213806331,32283.264120466923
No,No,848.3276082338132,30472.717925263314
No,No,309.5179821269853,35293.19357062187
No,Yes,425.84464537677536,15324.758004218027
No,Yes,1268.486113511025,19862.044421630562
No,Yes,898.6319507532439,15293.874049459395
No,No,274.9569464741873,24102.391514099414
No,No,399.4431279791327,45360.93225331178
No,Yes,850.3864062387161,6389.070569448822
No,No,92.90008897014025,43955.88136640768
No,No,854.0233345648668,32107.30834191821
No,No,0,29721.34187006339
No,No,1094.8128330166624,32936.05866173935
No,No,680.1644593800563,25391.633075195758
No,No,1231.3518943233687,29867.87647368824
No,No,0,38228.26016780943
No,No,830.046094160683,51847.122933573155
No,No,1267.00144444768,32752.193740921884
No,No,1623.6902719518798,36747.90397832656
No,No,302.71901771088767,45260.39773080486
No,No,439.9619588323993,28215.478842889668
No,Yes,1016.82547814025,18703.55523032827
No,No,1421.2047638536214,47423.791772438875
No,No,479.6771517802281,40995.03620994095
No,Yes,925.8969166672389,12384.204229963085
No,Yes,1192.702159395536,21597.75166513875
No,No,1649.9170302361854,36091.38474792878
No,No,808.9991025811776,26379.886696346402
No,No,752.0562947013748,49741.43151848116
No,No,727.1907763065817,27282.198355008295
No,No,845.6073099921158,31633.087254309088
No,No,445.6618979011781,46816.10511372499
No,No,1459.0449663578568,49753.804916296256
No,Yes,988.6416095841587,22085.450819769194
No,No,796.9912084633925,25159.55485582196
No,No,903.4591316067415,33640.09967628635
No,No,1163.0839040812834,45488.75055865291
No,No,1217.2105274913333,33865.050577167036
No,Yes,740.2286772266577,23469.387504085673
No,No,1259.4505241731126,28881.72524783211
No,No,501.39168595645845,42856.1899982353
No,No,808.6118885764776,48650.433877872594
No,No,413.8882716169344,53142.0239048614
No,Yes,666.4982301694165,11951.898790248766
No,Yes,412.1607883364743,17679.521769779076
No,Yes,372.6524955326654,22308.041283127604
No,No,1235.0766543146956,48687.55715603644
No,No,853.2462215899311,41581.195336222976
No,No,1911.6685167282876,52802.0888231585
No,No,357.96946072893263,57012.55088130064
No,Yes,698.1579816674331,19582.816157569334
No,No,918.4610912204646,32468.45073718255
Yes,No,1741.9149154324714,35067.42512268612
No,No,577.49347668941,39015.41683577076
No,Yes,1415.6819944429906,21856.320929702353
No,Yes,1524.4868334154453,15845.871248128842
No,Yes,1171.4414012861575,19213.385726928027
No,Yes,396.8014840791616,26061.764250350676
No,No,1236.1581244068268,19682.710901311537
No,No,1053.405494673708,52921.85379191593
No,No,1207.0406248669458,42171.98896757805
No,No,528.9619451996572,27065.705275089393
No,No,662.7032549586492,48652.16994293753
No,No,517.2285076187766,40248.58607229471
No,No,938.8460042610545,40914.22822853041
Yes,No,1823.6365592236305,44260.15637400708
No,No,638.7219871695125,48085.70791493804
No,No,929.0226144185258,23889.68006023666
No,Yes,282.24870631717897,19809.098674888468
No,Yes,1429.6093276134245,14827.894535815392
No,Yes,672.3581632400428,24495.037619277286
No,No,752.4667639107735,39896.10937449953
No,No,471.34612698988894,30337.141180951327
No,No,270.58575887241756,44958.631267276105
Yes,No,2075.3278924011856,43817.499416519226
No,No,96.8038990504192,31371.72607607762
No,Yes,568.2949509725133,13286.350495701772
No,Yes,990.8805619301525,21164.66399049124
No,No,284.5609721365253,45542.17380196055
No,No,983.8373407671479,28980.102021587267
No,No,924.4373405223776,40987.4861505338
No,No,857.1531968691103,31252.65135364232
No,No,195.02233518611752,44222.97873996825
No,No,1046.008995999252,45573.383771487766
No,Yes,933.3504050929869,15557.632563442157
No,No,0,43646.911717166666
No,No,691.8920904912837,32512.195389797987
No,Yes,1097.9696212584452,16275.683635671436
No,No,0,45374.99717943884
No,Yes,402.9091630479205,22752.326949456154
No,No,1230.9031608653006,44303.19799647941
No,No,959.4820389376406,31357.44633176241
No,No,630.2291255366994,46713.630438607186
No,Yes,1353.4930298696138,16727.663724427104
No,Yes,603.575190027631,15477.353878975493
No,No,830.2500906348539,35377.85706343329
No,No,858.1799645372747,30892.735796217145
No,No,380.173508308381,37395.71893437802
No,Yes,1005.8117331008333,12112.657415803416
No,No,1027.8253071192498,33089.46729465046
No,No,456.0033270340179,29898.005063592514
No,No,1043.0978301749929,30516.26270047162
No,No,586.9688853828764,50317.65289010767
No,No,271.9422082180994,27790.06927869725
No,No,419.7290517215711,37444.536060724924
No,Yes,597.1123801903644,12660.81456685561
No,No,342.9573695975525,43688.53486034313
No,No,728.2789548401282,30028.180114333038
No,Yes,513.8367631859429,9879.115220867254
No,No,795.9586091094752,22570.483395779283
No,No,1.9766916565770316,51672.36067469908
No,No,1355.6412195956136,36671.659874307945
No,Yes,319.2626761322397,24881.385659642146
No,No,1719.1692407312337,57866.05876478575
No,Yes,1191.0855736738533,20895.40818787795
No,No,984.43916305411,25294.867994797798
No,No,947.7959041328014,45284.20594830965
No,No,949.0387135286257,47760.40016607392
No,Yes,219.72861947339072,18401.98241592111
No,No,1465.7439312942129,25521.26989248796
No,Yes,645.3388268928331,20122.20229498791
No,Yes,856.5644805097263,23199.977024300417
No,Yes,912.8325372652057,19467.97930844823
No,Yes,774.3476912737851,15147.405087577423
No,Yes,1376.340022292572,17101.427785538774
No,No,699.6803861083196,50267.84987030968
No,Yes,903.4586502086121,17254.9607045282
No,Yes,1150.5471857872892,23705.953424688763
No,No,751.338737032109,42736.42810104728
No,No,556.0773209592792,25371.213768228237
No,No,751.392240487586,29875.046894388055
No,No,425.9869196259792,39772.75241151061
No,No,297.680814254857,26586.53382596865
No,No,507.24629368773475,46106.23331111855
No,No,865.6970037668908,33541.04637956183
No,Yes,1265.527376984493,14672.256182733307
